"id","id_gov.co","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source_url","population_data_source"
"c6916781","5347",3,"Antioquia","Heliconia","COL.2.56_1",,"CO.AN.HE","COANT05347","05347",6.21874952316293,-75.7715140093139,9738,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"d8e792d9","5353",3,"Antioquia","Hispania","COL.2.57_1",,"CO.AN.HI","COANT05353","05353",5.7613999843598,-75.9417710337077,6942,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6ac390a0","5360",3,"Antioquia","Itagüí","COL.2.58_1","ChIJyZFiTy-CRo4Ru-xhr15i79M","CO.AN.II","COANT05360","05360",6.17510056495678,-75.6263784043429,300142,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1dc4a036","5361",3,"Antioquia","Ituango","COL.2.59_1",,"CO.AN.IN","COANT05361","05361",7.22560095787051,-75.8406539356815,41585,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6dae54b9","5364",3,"Antioquia","Jardín","COL.2.60_1",,"CO.AN.JA","COANT05364","05364",5.57294940948486,-75.8285016841755,20488,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"64181892","5368",3,"Antioquia","Jericó","COL.2.61_1",,"CO.AN.JR","COANT05368","05368",5.75974941253662,-75.7763311538896,18175,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"9abb04d4","5376",3,"Antioquia","La Ceja","COL.2.62_1","ChIJL_9xDVOXRo4RVTtd9qwmq34","CO.AN.LC","COANT05376","05376",5.98554944992074,-75.4620835329659,62827,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f440bd2e","5380",3,"Antioquia","La Estrella","COL.2.63_1","ChIJdSrpX0eBRo4R4nypR41MPQk","CO.AN.LE","COANT05380","05380",6.13879942893988,-75.6681635534488,83829,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ed5b8c6f","5390",3,"Antioquia","La Pintada",,,,"COANT05390","05390",5.75,-75.6,9776,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"39d621a3","5400",3,"Antioquia","La Unión de Sucre","COL.2.64_1","ChIJ9eLaSvyVRo4RpggZxjMKfbA","CO.AN.LU","COANT05400","05400",5.94989895820626,-75.3802936743944,24249,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"57ca2074","5411",3,"Antioquia","Liborina","COL.2.65_1",,"CO.AN.LI","COANT05411","05411",6.71704888343814,-75.7949786363234,13126,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7b8ab7ae","5425",3,"Antioquia","Maceo","COL.2.66_1",,"CO.AN.MC","COANT05425","05425",6.51834940910348,-74.754723987647,10264,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"5dbae4a7","5440",3,"Antioquia","Marinilla","COL.2.67_1","ChIJne5SnIqfRo4R_pa-cad1tcg","CO.AN.MA","COANT05440","05440",6.1640000343323,-75.3155090770832,64551,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"49d8b9e9","5001",3,"Antioquia","Medellín","COL.2.68_1","ChIJ291STu8oRI4RcqxwksPWL3I","CO.AN.ME","COANT05001","05001",6.27360057830813,-75.6223583724141,3111315,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f1e81386","5467",3,"Antioquia","Montebello","COL.2.69_1",,"CO.AN.MO","COANT05467","05467",5.91100096702584,-75.5253060492192,10092,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"06fd43eb","5475",3,"Antioquia","Murindó","COL.2.70_1",,"CO.AN.MR","COANT05475","05475",6.78855037689218,-76.7291505393094,5278,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f10fabab","5480",3,"Antioquia","Mutatá","COL.2.71_1",,"CO.AN.MT","COANT05480","05480",7.33548784255987,-76.5013258792213,19222,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6806fa11","5483",3,"Antioquia","Nariño","COL.2.72_1",,"CO.AN.NA","COANT05483","05483",5.56575036048889,-75.2159943333578,21740,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"987e6e65","5495",3,"Antioquia","Nechí","COL.2.73_1",,"CO.AN.NH","COANT05495","05495",7.98650050163275,-74.8661669777358,29175,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e8149aea","5490",3,"Antioquia","Necoclí","COL.2.74_1","ChIJhQtrWOaQUI4RUFdwemBywS4","CO.AN.NC","COANT05490","05490",8.54943609237677,-76.7367716309035,64024,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4f137b02","5501",3,"Antioquia","Olaya","COL.2.75_1",,"CO.AN.OL","COANT05501","05501",6.58840084075931,-75.7931874376906,4416,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"2b7fbe06","5541",3,"Antioquia","Peñol","COL.2.76_1","ChIJCS9yteAdRI4RobkR1lRIktY","CO.AN.PL","COANT05541","05541",6.24945044517523,-75.2551644029575,21558,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c571df2a","5543",3,"Antioquia","Pequé","COL.2.77_1",,"CO.AN.PQ","COANT05543","05543",7.03685092926037,-75.8786992181839,13301,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"9e367866","5576",3,"Antioquia","Pueblorrico","COL.2.78_1",,"CO.AN.PU","COANT05576","05576",5.79635047912601,-75.8693724631345,11567,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0e8965f7","5579",3,"Antioquia","Puerto Berrío","COL.2.79_1","ChIJ3WKwEtm3Q44RpUL81LUCs0k","CO.AN.PB","COANT05579","05579",6.48799967765814,-74.5432840304877,53292,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"80a73513","5585",3,"Antioquia","Puerto Nare","COL.2.80_1",,"CO.AN.PN","COANT05585","05585",6.11559915542608,-74.7247189391613,26085,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"9ed1c04b","5591",3,"Antioquia","Puerto Triunfo","COL.2.81_1","ChIJof9sNP9AQY4RO4G5AoXdlfU","CO.AN.PT","COANT05591","05591",5.94169902801514,-74.7263735337905,22661,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3d3f31d4","5604",3,"Antioquia","Remedios","COL.2.82_1","ChIJQ7QA30QSQ44RXQucuOrO_sQ","CO.AN.RM","COANT05604","05604",6.9611012935639,-74.5621451996615,31352,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a436606e","5607",3,"Antioquia","Retiro","COL.2.83_1","ChIJ754VszuQRo4RnZnACN504So","CO.AN.RT","COANT05607","05607",6.08750104904172,-75.5334907247343,18281,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"53233003","5615",3,"Antioquia","Rionegro","COL.2.84_1","ChIJJXNvK-yeRo4RVmuxbR41GLk","CO.AN.RI","COANT05615","05615",6.13934993743902,-75.4244884101967,140502,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"06bf1f7d","5628",3,"Antioquia","Sabanalarga","COL.2.85_1",,"CO.AN.SY","COANT05628","05628",6.91835045814517,-75.7964769780697,11752,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"66789698","5631",3,"Antioquia","Sabaneta","COL.2.86_1","ChIJB7P13cCDRo4RVcnRnwYVF3E","CO.AN.ST","COANT05631","05631",6.12889885902405,-75.6273771829878,67376,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b03051e5","5642",3,"Antioquia","Salgar","COL.2.87_1",,"CO.AN.SG","COANT05642","05642",5.9880003929139,-76.053863600888,24996,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c05aa56a","5647",3,"Antioquia","San Andrés de Cuerquia","COL.2.88_1",,"CO.AN.SA","COANT05647","05647",6.94344949722293,-75.6426984928466,10119,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"27e2886d","5649",3,"Antioquia","San Carlos","COL.2.89_1","ChIJ77KMQyr-Q44Rrk7ZUzkzV-g","CO.AN.SC","COANT05649","05649",6.17195105552682,-74.9392207724199,22167,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a92b60a4","5652",3,"Antioquia","San Francisco","COL.2.90_1",,"CO.AN.SF","COANT05652","05652",5.84500026702892,-74.9603674260716,9322,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ae46a4bd","5656",3,"Antioquia","San Jerónimo","COL.2.91_1","ChIJL1cAsjQzRI4RGsP_Bzb7bPk","CO.AN.SM","COANT05656","05656",6.44064950943002,-75.7308652000775,16305,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"49fe89ba","5658",3,"Antioquia","San José de la Montaña","COL.2.92_1",,"CO.AN.SJ","COANT05658","05658",6.81399893760681,-75.6962383576487,4377,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"3ef9b92c","5659",3,"Antioquia","San Juan de Urabá","COL.2.93_1",,"CO.AN.SX","COANT05659","05659",8.6680006980896,-76.4858385527472,28125,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6c08524b","5660",3,"Antioquia","San Luis","COL.2.94_1",,"CO.AN.SL","COANT05660","05660",6.02311849594128,-74.9596389852141,13986,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6b659652","5664",3,"Antioquia","San Pedro de los Milagros","COL.2.95_1","ChIJ0YMkWiU3RI4R6Ewb4lW6eZU","CO.AN.SP","COANT05664","05664",6.44809985160833,-75.5677890375346,32349,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1c62a6c4","5665",3,"Antioquia","San Pedro de Urabá","COL.2.96_1",,"CO.AN.SU","COANT05665","05665",8.39234972000122,-76.3188017950104,39231,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f26cc7e8","5667",3,"Antioquia","San Rafael","COL.2.97_1","ChIJEfcQuXMHRI4RsuaV5LHw-Ow","CO.AN.SN","COANT05667","05667",6.29929995536807,-75.0326591658554,18901,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"7513630a","5670",3,"Antioquia","San Roque","COL.2.98_1",,"CO.AN.SQ","COANT05670","05670",6.42864966392523,-74.9468377058336,24686,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"727ea713","5674",3,"Antioquia","San Vicente","COL.2.99_1",,"CO.AN.SV","COANT05674","05674",6.2995004653931,-75.3225784284269,27901,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"0ccfdbae","5679",3,"Antioquia","Santa Bárbara","COL.2.100_1","ChIJax1GrTbzRo4RTJzKr5bdA8Y","CO.AN.SB","COANT05679","05679",5.85984945297244,-75.5910278436245,31257,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b4bd2d57","5042",3,"Antioquia","Santa Fe de Antioquia","COL.2.101_1","ChIJgZxRA_LHRY4RNcgo7n1lDBI","CO.AN.AT","COANT05042","05042",6.52410006523138,-75.9316457781237,32401,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1be8daf0","5686",3,"Antioquia","Santa Rosa de Osos","COL.2.102_1","ChIJM_JgU1pERI4RjMB20wizLdY","CO.AN.SR","COANT05686","05686",6.68564963340762,-75.4633989207399,41036,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"eb904e84","5690",3,"Antioquia","Santo Domingo","COL.2.103_1","ChIJhfFTBnESRI4R4413S5vdMmE","CO.AN.SD","COANT05690","05690",6.47164893150332,-75.1861283640335,16500,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"f9de690c","5736",3,"Antioquia","Segovia","COL.2.104_1","ChIJN9kdobtuQ44RNAAnlxe8uF4","CO.AN.SE","COANT05736","05736",7.25599980354318,-74.6705576973269,49476,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"af84ce8a","5756",3,"Antioquia","Sonsón","COL.2.105_1","ChIJI2q6KnTSRo4R9jEjWFNF7Nw","CO.AN.SS","COANT05756","05756",5.68285059928894,-75.3278141744916,54052,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1acd08ea","5761",3,"Antioquia","Sopetrán","COL.2.106_1","ChIJCT_56vvKRY4RS3fsF8jNJGg","CO.AN.SO","COANT05761","05761",6.51184940338138,-75.7532867840635,18874,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"8a95ad56","5789",3,"Antioquia","Támesis","COL.2.107_1","ChIJf7Cu8yxWRo4RbIPPRa__4Wk","CO.AN.TM","COANT05789","05789",5.65520000457764,-75.7320777612108,22553,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"ea5224b3","5790",3,"Antioquia","Tarazá","COL.2.108_1",,"CO.AN.TZ","COANT05790","05790",7.47635054588326,-75.5272741489498,39012,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"045c459f","5792",3,"Antioquia","Tarso","COL.2.109_1",,"CO.AN.TA","COANT05792","05792",5.87082195281991,-75.8513167504325,10072,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"49106063","5809",3,"Antioquia","Titiribí","COL.2.110_1",,"CO.AN.TI","COANT05809","05809",6.06650090217602,-75.8191380152886,18622,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"500b5122","5819",3,"Antioquia","Toledo","COL.2.111_1",,"CO.AN.TO","COANT05819","05819",7.00355029106143,-75.7172959963563,7804,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"85851ea7","5837",3,"Antioquia","Turbo","COL.2.112_1","ChIJT_hax6NrUI4R0DCgLQSg_QI","CO.AN.TU","COANT05837","05837",7.87355089187631,-76.922070290311,165914,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"baae7cef","5842",3,"Antioquia","Uramita","COL.2.113_1",,"CO.AN.UM","COANT05842","05842",6.96030044555661,-76.1208897780151,11609,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"cac48860","5847",3,"Antioquia","Urrao","COL.2.114_1","ChIJZZrX4dfmRY4RuybEIgZEuWg","CO.AN.UO","COANT05847","05847",6.29069948196414,-76.2577663299066,55324,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4ad6e89b","5854",3,"Antioquia","Valdivia","COL.2.115_1",,"CO.AN.VD","COANT05854","05854",7.24830007553103,-75.3804382089556,23908,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"a4d889b7","5856",3,"Antioquia","Valparaíso","COL.2.116_1",,"CO.AN.VP","COANT05856","05856",5.65710115432742,-75.6514601651927,8811,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"4360a4b0","5858",3,"Antioquia","Vegachí","COL.2.117_1",,"CO.AN.VG","COANT05858","05858",6.84270048141488,-74.7570904781268,16373,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"11914fd7","5861",3,"Antioquia","Venecia","COL.2.118_1","ChIJ8YuID9djRo4RW0lzPmjA2bw","CO.AN.VN","COANT05861","05861",5.94215059280401,-75.794563790228,18840,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e6841fba","5873",3,"Antioquia","Vigía del Fuerte","COL.2.119_1",,"CO.AN.VF","COANT05873","05873",6.39844894409183,-76.6766395437555,7815,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"887fa640","5885",3,"Antioquia","Yalí","COL.2.120_1",,"CO.AN.YL","COANT05885","05885",6.69870018959045,-74.7896844034948,10113,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6671c76c","5887",3,"Antioquia","Yarumal","COL.2.121_1","ChIJ1awcwczxRI4RADOXFwlEh3c","CO.AN.YR","COANT05887","05887",7.00514936447155,-75.4938413102039,58559,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"e10e638e","5890",3,"Antioquia","Yolombó","COL.2.122_1","ChIJi-dpeyt0RI4RCv2O-mizHQs","CO.AN.YB","COANT05890","05890",6.66010046005255,-75.0371563561231,29248,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"78073234","5893",3,"Antioquia","Yondó","COL.2.123_1",,"CO.AN.YD","COANT05893","05893",6.93475008010861,-74.1321606994837,22417,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"91649701","5895",3,"Antioquia","Zaragoza","COL.2.124_1",,"CO.AN.ZA","COANT05895","05895",7.49090147018438,-74.9227442744471,38314,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"c8282ce2","81001",3,"Arauca","Arauca","COL.3.1_1","ChIJS_R_hvPWb44R2D4xIZxFV2I","CO.AR.AC","COARA81001","81001",6.76761198043826,-70.43644868391,169113,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"991f4f7d","81065",3,"Arauca","Arauquita","COL.3.2_1","ChIJ1xk3PloBb44RxNGBkcJktDU","CO.AR.AQ","COARA81065","81065",6.94115018844616,-71.4520423100178,66760,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"8e9daa98","81220",3,"Arauca","Cravo Norte","COL.3.3_1",,"CO.AR.CN","COARA81220","81220",6.33435988426211,-70.1609337174077,3632,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"bd69a22d","81300",3,"Arauca","Fortul","COL.3.4_1",,"CO.AR.FO","COARA81300","81300",6.59879994392404,-71.9804162444411,45681,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"1f215540","81591",3,"Arauca","Puerto Rondón","COL.3.5_1",,"CO.AR.PR","COARA81591","81591",6.58690047264105,-71.0717615653903,4069,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"782efc07","81736",3,"Arauca","Saravena","COL.3.6_1","ChIJfTZC_4otb44RSMmluXGFti4","CO.AR.SA","COARA81736","81736",6.89354991912842,-71.863938401243,79963,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"6ccf75a1","81794",3,"Arauca","Tame","COL.3.7_1","ChIJTwE_0DfGbo4REo4THQVaSUs","CO.AR.TA","COARA81794","81794",6.36799979209906,-71.7148682344997,90410,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"95dbf28a","88564",3,"Archipiélago de San Andrés Providencia y Santa Catalina","Providencia","COL.26.2_1",,"CO.SA.PR","COSAP88564","88564",13.3530559539796,-81.3752784729003,5148,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
"b5206368","88001",3,"Archipiélago de San Andrés Providencia y Santa Catalina","San Andrés","COL.26.3_1","ChIJ-TR0F3WlBY8RLE8Ri-bjajU","CO.SA.SA","COSAP88001","88001",12.5373606681824,-81.7204170227051,71925,"https://github.com/CSSEGISandData/COVID-19_Unified-Dataset","Johns Hopkins Center for Systems Science and Engineering"
