"id","id_github.covid19datahub.covid19br","id_github.oxcgrt.covidpolicytracker","id_github.wcota.covid19br","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_apple_mobility","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source","population_data_source_url"
"bd466b77",2704500,"BR_AL","2704500",3,"Alagoas","Maragogi",,"BRA.2.49_1","ChIJqYA13KyKAAcRzdN6gkzEIXg",,"BRAL2704500","2704500",-8.96624899,-35.2649925403179,33032,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c6dc6d8a",2704609,"BR_AL","2704609",3,"Alagoas","Maravilha",,"BRA.2.50_1",,,"BRAL2704609","2704609",-9.236166,-37.3687802845981,9004,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b019372b",2704708,"BR_AL","2704708",3,"Alagoas","Marechal Deodoro",,"BRA.2.51_1","ChIJO6BhUiZTAQcRpWweBgh2LbA",,"BRAL2704708","2704708",-9.71875048,-35.894492549452,52380,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2bfa6d87",2704807,"BR_AL","2704807",3,"Alagoas","Maribondo",,"BRA.2.52_1",,,"BRAL2704807","2704807",-9.55267191,-36.3010901852247,13193,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ed3fafd5",2705002,"BR_AL","2705002",3,"Alagoas","Mata Grande",,"BRA.2.53_1",,,"BRAL2705002","2705002",-9.037523745,-37.7247623091285,25207,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"75f49458",2705101,"BR_AL","2705101",3,"Alagoas","Matriz de Camaragibe",,"BRA.2.54_1","ChIJU1iAb0DdAAcRlNml06XWp9E",,"BRAL2705101","2705101",-9.13223314,-35.5468096256853,24634,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"00b51a97",2705200,"BR_AL","2705200",3,"Alagoas","Messias",,"BRA.2.55_1","ChIJhYIHE5wuAQcRSptZjqPseHw",,"BRAL2705200","2705200",-9.35568285,-35.8085311747447,18031,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"78abc804",2705309,"BR_AL","2705309",3,"Alagoas","Minador do Negrão",,"BRA.2.56_1",,,"BRAL2705309","2705309",-9.336125375,-36.8596626555843,5322,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0ae3ee17",2705408,"BR_AL","2705408",3,"Alagoas","Monteirópolis",,"BRA.2.57_1",,,"BRAL2705408","2705408",-9.596845625,-37.290316671008,7165,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9b9e99b1",2705507,"BR_AL","2705507",3,"Alagoas","Murici",,"BRA.2.58_1","ChIJ_4uxY1zTBgcR19WQKWpQzU4",,"BRAL2705507","2705507",-9.273700235,-35.9105074708088,28333,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"eedf177e",2705606,"BR_AL","2705606",3,"Alagoas","Novo Lino",,"BRA.2.59_1",,,"BRAL2705606","2705606",-8.93985367,-35.6330657250796,12764,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"76142cf3",2705705,"BR_AL","2705705",3,"Alagoas","Olho d'Água das Flores",,"BRA.2.60_1","ChIJAUi_JoMCBgcRl9AAOPBwxfM",,"BRAL2705705","2705705",-9.53035593,-37.2820917264749,21738,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0a4f5b58",2705804,"BR_AL","2705804",3,"Alagoas","Olho d'Água do Casado",,"BRA.2.61_1",,,"BRAL2705804","2705804",-9.43602943,-37.8284097832641,9441,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"95e9a4cc",2705903,"BR_AL","2705903",3,"Alagoas","Olho d'Água Grande",,"BRA.2.62_1",,,"BRAL2705903","2705903",-10.06291151,-36.7881785246011,5128,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"11846117",2706000,"BR_AL","2706000",3,"Alagoas","Olivença",,"BRA.2.63_1",,,"BRAL2706000","2706000",-9.511334415,-37.1648069870568,11657,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"699ab384",2706109,"BR_AL","2706109",3,"Alagoas","Ouro Branco",,"BRA.2.64_1",,,"BRAL2706109","2706109",-9.12973213,-37.3574923801271,11535,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1cdb3d4b",2706208,"BR_AL","2706208",3,"Alagoas","Palestina",,"BRA.2.65_1",,,"BRAL2706208","2706208",-9.68138313,-37.3258044572074,5037,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8da64aed",2706307,"BR_AL","2706307",3,"Alagoas","Palmeira dos Índios",,"BRA.2.66_1","ChIJI9_QG6BfBgcRIndWG6x_4lM",,"BRAL2706307","2706307",-9.398722175,-36.6089214347263,73337,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ffee6cfe",2706406,"BR_AL","2706406",3,"Alagoas","Pão de Açúcar",,"BRA.2.67_1","ChIJOWnUlGJSDwcRnBuU2u0fPfY",,"BRAL2706406","2706406",-9.673949715,-37.5104842989187,24351,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cab5ca65",2706422,"BR_AL","2706422",3,"Alagoas","Pariconha",,"BRA.2.68_1",,,"BRAL2706422","2706422",-9.249454975,-38.0599516684377,10539,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7c3a84fd",2706448,"BR_AL","2706448",3,"Alagoas","Paripueira",,"BRA.2.69_1","ChIJOyvsBToWAQcRfXvOkQzKaAk",,"BRAL2706448","2706448",-9.44277811,-35.5849467400281,13332,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"67255773",2706505,"BR_AL","2706505",3,"Alagoas","Passo de Camaragibe",,"BRA.2.70_1",,,"BRAL2706505","2706505",-9.26405621,-35.4864643305089,15258,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1264d9bc",2706604,"BR_AL","2706604",3,"Alagoas","Paulo Jacinto",,"BRA.2.71_1",,,"BRAL2706604","2706604",-9.36974192,-36.398468614859,7560,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8dc22628",2706703,"BR_AL","2706703",3,"Alagoas","Penedo",,"BRA.2.72_1","ChIJD59_quxUBAcRm7ggPXe_H64",,"BRAL2706703","2706703",-10.23280239,-36.5114730696652,63846,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f1995183",2706802,"BR_AL","2706802",3,"Alagoas","Piaçabuçu",,"BRA.2.73_1",,,"BRAL2706802","2706802",-10.402221205,-36.416974285992,17848,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"69526a0e",2706901,"BR_AL","2706901",3,"Alagoas","Pilar",,"BRA.2.74_1","ChIJx3BAmjixBgcRQutvYUeDYqE",,"BRAL2706901","2706901",-9.59992218,-35.9840418568057,35212,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a7e38e40",2707008,"BR_AL","2707008",3,"Alagoas","Pindoba",,"BRA.2.75_1",,,"BRAL2707008","2707008",-9.471787925,-36.26762045466,2905,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"369ef9e6",2707107,"BR_AL","2707107",3,"Alagoas","Piranhas",,"BRA.2.76_1","ChIJY4CWRhEzDwcRu1JoodHFVoA",,"BRAL2707107","2707107",-9.505731105,-37.7333163561229,25183,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"43df7729",2707206,"BR_AL","2707206",3,"Alagoas","Poço das Trincheiras",,"BRA.2.77_1",,,"BRAL2707206","2707206",-9.28512192,-37.2778969476536,14418,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"db144ca4",2707305,"BR_AL","2707305",3,"Alagoas","Porto Calvo",,"BRA.2.78_1","ChIJJ3tVlZftAAcRe01JCLE8200",,"BRAL2707305","2707305",-9.03554058,-35.4247758893214,27249,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a95c6ab7",2707404,"BR_AL","2707404",3,"Alagoas","Porto de Pedras",,"BRA.2.79_1",,,"BRAL2707404","2707404",-9.145637035,-35.4024233945177,7701,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"36fa9523",2707503,"BR_AL","2707503",3,"Alagoas","Porto Real do Colégio",,"BRA.2.80_1",,,"BRAL2707503","2707503",-10.11586046,-36.7238383872903,20112,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"43bb1bec",2707602,"BR_AL","2707602",3,"Alagoas","Quebrangulo",,"BRA.2.81_1",,,"BRAL2707602","2707602",-9.30557394,-36.4793542600678,11248,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"db702061",2707701,"BR_AL","2707701",3,"Alagoas","Rio Largo",,"BRA.2.82_1","ChIJAThPyDw0AQcRZ3Jb1SP59XY",,"BRAL2707701","2707701",-9.48632908,-35.8582416787574,75394,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a72b57ca",2707800,"BR_AL","2707800",3,"Alagoas","Roteiro",,"BRA.2.83_1",,,"BRAL2707800","2707800",-9.87375021,-35.9713531809092,6649,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"df358559",2707909,"BR_AL","2707909",3,"Alagoas","Santa Luzia do Norte",,"BRA.2.84_1",,,"BRAL2707909","2707909",-9.60939884,-35.8275304402042,7320,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1838b311",2708006,"BR_AL","2708006",3,"Alagoas","Santana do Ipanema",,"BRA.2.85_1","ChIJf8zqj9YhBgcRPrEdl28pTIs",,"BRAL2708006","2708006",-9.34615517,-37.1930846384415,47819,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"80f3889c",2708105,"BR_AL","2708105",3,"Alagoas","Santana do Mundaú",,"BRA.2.86_1",,,"BRAL2708105","2708105",-9.131427765,-36.187008883235,10687,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f5b20653",2708204,"BR_AL","2708204",3,"Alagoas","São Brás",,"BRA.2.87_1",,,"BRAL2708204","2708204",-10.114932535,-36.8529779316939,6969,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6a14f9c7",2708303,"BR_AL","2708303",3,"Alagoas","São José da Laje",,"BRA.2.88_1","ChIJkXT4UsUwBwcRdi4crwGrLwQ",,"BRAL2708303","2708303",-8.98521662,-36.0356197373373,23996,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"185cdfd4",2708402,"BR_AL","2708402",3,"Alagoas","São José da Tapera",,"BRA.2.89_1","ChIJU2q7hKesCAcRm_17bXKt-Vs",,"BRAL2708402","2708402",-9.528921125,-37.4943143824957,32405,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8097e459",2708501,"BR_AL","2708501",3,"Alagoas","São Luís do Quitunde",,"BRA.2.90_1","ChIJY7b2jHHfAAcRZU9uxzj3l54",,"BRAL2708501","2708501",-9.24310684,-35.6375049692735,34692,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f5d66a96",2708600,"BR_AL","2708600",3,"Alagoas","São Miguel dos Campos",,"BRA.2.91_1","ChIJlVElSmEdBAcRIsjBLexG7qs",,"BRAL2708600","2708600",-9.85712385,-36.1362864942553,61797,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8dc8b805",2708709,"BR_AL","2708709",3,"Alagoas","São Miguel dos Milagres",,"BRA.2.92_1",,,"BRAL2708709","2708709",-9.237778185,-35.3862030732801,8013,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f193cfae",2708808,"BR_AL","2708808",3,"Alagoas","São Sebastião",,"BRA.2.93_1","ChIJUU3kTUoyBAcR8GIhGt3zNY0",,"BRAL2708808","2708808",-9.963340285,-36.5519613335041,34290,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"60eeb808",2708907,"BR_AL","2708907",3,"Alagoas","Satuba",,"BRA.2.94_1","ChIJV5W3rppJAQcRSZ7GQM1GpOQ",,"BRAL2708907","2708907",-9.57996702,-35.8542360717788,13936,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6a9e7cdb",2708956,"BR_AL","2708956",3,"Alagoas","Senador Rui Palmeira",,"BRA.2.95_1",,,"BRAL2708956","2708956",-9.36947584,-37.5271046250467,13921,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4e8ab558",2709004,"BR_AL","2709004",3,"Alagoas","Tanque d'Arca",,"BRA.2.96_1",,,"BRAL2709004","2709004",-9.55487156,-36.4253351447294,6138,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d12c4acc",2709103,"BR_AL","2709103",3,"Alagoas","Taquarana",,"BRA.2.97_1",,,"BRAL2709103","2709103",-9.6140151,-36.5071272933146,20072,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"db5c8e1f",2709152,"BR_AL","2709152",3,"Alagoas","Teotônio Vilela",,"BRA.2.98_1","ChIJj5ekU6AkBAcR4YLvSGAxRhI",,"BRAL2709152","2709152",-9.94801235,-36.36198621123,44372,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a46dc403",2709202,"BR_AL","2709202",3,"Alagoas","Traipu",,"BRA.2.99_1",,,"BRAL2709202","2709202",-9.88651657,-37.0183662203972,27826,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3ca6ff8e",2709301,"BR_AL","2709301",3,"Alagoas","União dos Palmares",,"BRA.2.100_1","ChIJm3JfSxUpBwcR2PtBVFiXj9s",,"BRAL2709301","2709301",-9.12702465,-35.9876081201146,65790,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4eeed99d",2709400,"BR_AL","2709400",3,"Alagoas","Viçosa",,"BRA.2.101_1","ChIJLaEQYuzCBgcRiod1dsp7tQU",,"BRAL2709400","2709400",-9.328165055,-36.2673458727194,25693,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bff3694b",1600105,"BR_AP","1600105",3,"Amapá","Amapá",,"BRA.3.1_1",,,"BRAP1600105","1600105",1.668333055,-50.2445390256496,9187,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cab2e784",1600204,"BR_AP","1600204",3,"Amapá","Calçoene",,"BRA.3.2_1",,,"BRAP1600204","1600204",2.61788857,-51.2395186258378,11306,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3aca73f0",1600212,"BR_AP","1600212",3,"Amapá","Cutias",,"BRA.3.3_1",,,"BRAP1600212","1600212",1.06744498,-50.3276668111132,6101,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e829f86c",1600238,"BR_AP","1600238",3,"Amapá","Ferreira Gomes",,"BRA.3.4_1",,,"BRAP1600238","1600238",0.87792301,-51.2256724330826,7967,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"29a18662",1600253,"BR_AP","1600253",3,"Amapá","Itaubal",,"BRA.3.5_1",,,"BRAP1600253","1600253",0.48538351,-50.6209559699258,5617,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fb420dfe",1600279,"BR_AP","1600279",3,"Amapá","Laranjal do Jari",,"BRA.3.6_1","ChIJx_-TD-xhfI0RRWBuLQh-bZ0",,"BRAP1600279","1600279",0.780734005,-52.9396327149335,51362,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"55141810",1600303,"BR_AP","1600303",3,"Amapá","Macapá",,"BRA.3.7_1","ChIJ4xKJWt2UYY0RSAEk1flxDwY",,"BRAP1600303","1600303",0.585156975,-50.9625664155271,512902,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"275c3e03",1600402,"BR_AP","1600402",3,"Amapá","Mazagão",,"BRA.3.8_1",,,"BRAP1600402","1600402",-0.047846,-51.9782094729275,22053,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bf97058e",1600501,"BR_AP","1600501",3,"Amapá","Oiapoque",,"BRA.3.9_1","ChIJYfkyuT7FbI0REP29tDKxuaE",,"BRAP1600501","1600501",3.193099975,-51.7735054286878,27906,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b583ad98",1600154,"BR_AP","1600154",3,"Amapá","Pedra Branca do Amapari",,"BRA.3.10_1",,,"BRAP1600154","1600154",1.23189795,-52.6878438168868,17067,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"93d79254",1600535,"BR_AP","1600535",3,"Amapá","Porto Grande",,"BRA.3.11_1",,,"BRAP1600535","1600535",0.614044995,-51.724164633392,22452,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b5e7c15d",1600550,"BR_AP","1600550",3,"Amapá","Pracuúba",,"BRA.3.12_1",,,"BRAP1600550","1600550",1.609450515,-50.7368874656108,5246,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cad68b41",1600600,"BR_AP","1600600",3,"Amapá","Santana",,"BRA.3.13_1","ChIJXS69_U_jYY0RMt5ERY-i0X4",,"BRAP1600600","1600600",0.177762505,-51.423915525929,123096,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c346f739",1600055,"BR_AP","1600055",3,"Amapá","Serra do Navio",,"BRA.3.14_1",,,"BRAP1600055","1600055",1.63991201,-52.2716630674718,5488,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b2c859d2",1600709,"BR_AP","1600709",3,"Amapá","Tartarugalzinho",,"BRA.3.15_1",,,"BRAP1600709","1600709",1.309481025,-50.9293638878386,17769,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ce932e79",1600808,"BR_AP","1600808",3,"Amapá","Vitória do Jari",,"BRA.3.16_1",,,"BRAP1600808","1600808",-1.01926249,-52.0509249738943,16254,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d57cbc66",1300029,"BR_AM","1300029",3,"Amazonas","Alvarães",,"BRA.4.1_1",,,"BRAM1300029","1300029",-3.678478955,-65.3448343049543,16220,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c8ccc1c6",1300060,"BR_AM","1300060",3,"Amazonas","Amaturá",,"BRA.4.2_1",,,"BRAM1300060","1300060",-3.42110455,-68.3500510974784,11736,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bf2c497d",1300086,"BR_AM","1300086",3,"Amazonas","Anamã",,"BRA.4.3_1",,,"BRAM1300086","1300086",-3.485560415,-61.6685005181441,13956,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"715a6d5b",1300102,"BR_AM","1300102",3,"Amazonas","Anori",,"BRA.4.4_1",,,"BRAM1300102","1300102",-4.153023,-62.0826930372886,21477,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fc550d6a",1300144,"BR_AM","1300144",3,"Amazonas","Apuí",,"BRA.4.5_1",,,"BRAM1300144","1300144",-7.58953285,-59.4424074099825,22359,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ea1582b8",1300201,"BR_AM","1300201",3,"Amazonas","Atalaia do Norte",,"BRA.4.6_1",,,"BRAM1300201","1300201",-5.67079949,-71.7299657872844,20398,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9cd0d819",1300300,"BR_AM","1300300",3,"Amazonas","Autazes",,"BRA.4.7_1",,,"BRAM1300300","1300300",-3.81881094,-59.4493031220081,40290,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e0437638",1300409,"BR_AM","1300409",3,"Amazonas","Barcelos",,"BRA.4.8_1",,,"BRAM1300409","1300409",-0.1416985,-63.1865401280592,27638,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"96862c99",1300508,"BR_AM","1300508",3,"Amazonas","Barreirinha",,"BRA.4.9_1",,,"BRAM1300508","1300508",-3.130931495,-57.2394953070246,32483,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"047f8f51",1300607,"BR_AM","1300607",3,"Amazonas","Benjamin Constant",,"BRA.4.10_1",,,"BRAM1300607","1300607",-5.49388051,-70.3182503187771,43935,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c63179a7",1300631,"BR_AM","1300631",3,"Amazonas","Beruri",,"BRA.4.11_1",,,"BRAM1300631","1300631",-4.539117575,-61.7353302638953,20093,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"52c290fa",1300680,"BR_AM","1300680",3,"Amazonas","Boa Vista do Ramos",,"BRA.4.12_1",,,"BRAM1300680","1300680",-3.153918985,-57.9046777842635,19626,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"72bad5f0",1300706,"BR_AM","1300706",3,"Amazonas","Boca do Acre",,"BRA.4.13_1","ChIJ68dikK2ggJERu6nZaNPic14",,"BRAM1300706","1300706",-8.81631088,-68.0860275160416,34635,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e0efc377",1300805,"BR_AM","1300805",3,"Amazonas","Borba",,"BRA.4.14_1",,,"BRAM1300805","1300805",-5.33443856,-59.2387503337277,41748,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c274dc9f",1300839,"BR_AM","1300839",3,"Amazonas","Caapiranga",,"BRA.4.15_1",,,"BRAM1300839","1300839",-3.04201198,-61.9378236124006,13283,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"962a99d6",1300904,"BR_AM","1300904",3,"Amazonas","Canutama",,"BRA.4.16_1",,,"BRAM1300904","1300904",-7.461709975,-63.9053627877314,15807,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"512d31b3",1301001,"BR_AM","1301001",3,"Amazonas","Carauari",,"BRA.4.17_1",,,"BRAM1301001","1301001",-5.17168689,-67.4954528848797,28508,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"27e86b12",1301100,"BR_AM","1301100",3,"Amazonas","Careiro",,"BRA.4.19_1",,,"BRAM1301100","1301100",-3.74696052,-60.1453010840149,38348,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"234327f3",1301159,"BR_AM","1301159",3,"Amazonas","Careiro da Várzea",,"BRA.4.18_1",,,"BRAM1301159","1301159",-3.314362525,-59.5560412027559,30846,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5c726def",1301209,"BR_AM","1301209",3,"Amazonas","Coari",,"BRA.4.20_1","ChIJ4xom88FoFpIR0tDSXMTLzPs",,"BRAM1301209","1301209",-4.035830975,-63.5352047283783,85910,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2ab7374e",1301308,"BR_AM","1301308",3,"Amazonas","Codajás",,"BRA.4.21_1",,,"BRAM1301308","1301308",-3.121338965,-63.2069961168992,29168,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bf473c5a",1301407,"BR_AM","1301407",3,"Amazonas","Eirunepé",,"BRA.4.22_1",,,"BRAM1301407","1301407",-7.15204358,-70.1608100255469,35700,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c98266fb",1301506,"BR_AM","1301506",3,"Amazonas","Envira",,"BRA.4.23_1",,,"BRAM1301506","1301506",-7.81721163,-70.4369739661463,20393,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"52cd8918",1301605,"BR_AM","1301605",3,"Amazonas","Fonte Boa",,"BRA.4.24_1",,,"BRAM1301605","1301605",-2.549983505,-66.9138151158033,17005,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"58bd4dcb",1301654,"BR_AM","1301654",3,"Amazonas","Guajará",,"BRA.4.25_1",,,"BRAM1301654","1301654",-7.312761545,-72.7619325490527,16937,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2408d3b9",1301704,"BR_AM","1301704",3,"Amazonas","Humaitá",,"BRA.4.26_1","ChIJZ2Rqg-_ZMJIRh2_HMMgvYrY",,"BRAM1301704","1301704",-7.506398675,-62.5968680412034,56144,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b1300127",1301803,"BR_AM","1301803",3,"Amazonas","Ipixuna",,"BRA.4.27_1",,,"BRAM1301803","1301803",-7.24063706,-71.5097621152023,30436,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"bb40c5f4",1301852,"BR_AM","1301852",3,"Amazonas","Iranduba",,"BRA.4.28_1","ChIJG6NauR72a5IRhJMUKcg1Nnc",,"BRAM1301852","1301852",-3.085806965,-60.6656916540834,49011,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c7f55b86",1301902,"BR_AM","1301902",3,"Amazonas","Itacoatiara",,"BRA.4.29_1","ChIJtcjfJys0b5IRYopfymXrQq8",,"BRAM1301902","1301902",-3.13430953,-58.8144012659702,102701,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"238bfe79",1301951,"BR_AM","1301951",3,"Amazonas","Itamarati",,"BRA.4.30_1",,,"BRAM1301951","1301951",-6.72723794,-67.9039345850615,7814,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4d43166f",1302009,"BR_AM","1302009",3,"Amazonas","Itapiranga",,,,,"BRAM1302009","1302009",-2.7461205,-58.025377,9230,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3b864cce",1302108,"BR_AM","1302108",3,"Amazonas","Japurá",,"BRA.4.31_1",,,"BRAM1302108","1302108",-1.38274455,-68.7714161903265,2251,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a97fef06",1302207,"BR_AM","1302207",3,"Amazonas","Juruá",,"BRA.4.32_1",,,"BRAM1302207","1302207",-3.377526995,-66.4542492656154,15106,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"dfbab5a7",1302306,"BR_AM","1302306",3,"Amazonas","Jutaí",,"BRA.4.33_1",,,"BRAM1302306","1302306",-4.50741911,-68.2424231058245,13886,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"43fcf298",1302405,"BR_AM","1302405",3,"Amazonas","Lábrea",,"BRA.4.34_1",,,"BRAM1302405","1302405",-8.383716105,-65.7105700561857,46882,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3539a839",1302504,"BR_AM","1302504",3,"Amazonas","Manacapuru",,"BRA.4.35_1","ChIJb0vz2tBha5IRThtmdBlvO_c",,"BRAM1302504","1302504",-3.2794559,-60.7135045181769,98502,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d62ac9df",1302553,"BR_AM","1302553",3,"Amazonas","Manaquiri",,"BRA.4.36_1",,,"BRAM1302553","1302553",-3.74064946,-60.6602265074323,33049,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a91b83c3",1302603,"BR_AM","1302603",3,"Amazonas","Manaus",,,"ChIJW6jl1mcFbJIR3OKFSQxz2_A",,"BRAM1302603","1302603",-3.1316333,-59.9825041,2219580,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"dfded962",1302702,"BR_AM","1302702",3,"Amazonas","Manicoré",,"BRA.4.37_1","ChIJtVfe6UwfOJIRiYxVsRoPzr8",,"BRAM1302702","1302702",-6.786435845,-61.1104793740469,56583,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4d8bcfe5",1302801,"BR_AM","1302801",3,"Amazonas","Maraã",,"BRA.4.38_1",,,"BRAM1302801","1302801",-2.60697091,-64.7044416037914,18261,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3b4e9544",1302900,"BR_AM","1302900",3,"Amazonas","Maués",,"BRA.4.39_1","ChIJe7xMTDORXJIRS53Z61pfQh8",,"BRAM1302900","1302900",-5.241605045,-58.1949626729451,65040,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
