"id","date","confirmed","recovered","deaths"
47,2021-06-10,47683,46213,553
47,2021-06-11,47769,46311,554
47,2021-06-12,47875,46446,555
47,2021-06-13,47941,46577,555
47,2021-06-14,47996,46666,556
47,2021-06-15,48042,46761,560
47,2021-06-16,48125,46837,561
47,2021-06-17,48220,46907,561
47,2021-06-18,48327,47002,562
47,2021-06-19,48381,47059,562
47,2021-06-20,48441,47135,563
47,2021-06-21,48469,47214,564
47,2021-06-22,48503,47301,564
47,2021-06-23,48537,47365,565
47,2021-06-24,48590,47420,565
47,2021-06-25,48644,47472,565
47,2021-06-26,48706,47543,566
47,2021-06-27,48754,47639,566
47,2021-06-28,48771,47737,566
47,2021-06-29,48823,47791,568
47,2021-06-30,48854,47851,568
47,2021-07-01,48861,47873,568
47,2021-07-02,48882,47909,568
47,2021-07-03,48931,47942,568
47,2021-07-04,48958,47994,568
47,2021-07-05,48978,48050,568
47,2021-07-06,48985,48110,569
47,2021-07-07,49039,48150,570
47,2021-07-08,49152,48167,570
47,2021-07-09,49198,48224,571
47,2021-07-10,49240,48254,572
47,2021-07-11,49260,48288,573
47,2021-07-12,49277,48309,573
47,2021-07-13,49304,48356,573
47,2021-07-14,49311,48386,573
47,2021-07-15,49341,48395,573
47,2021-07-16,49362,48407,575
47,2021-07-17,49397,48462,575
47,2021-07-18,49433,48576,575
47,2021-07-19,49450,48613,575
47,2021-07-20,49472,48655,575
47,2021-07-21,49525,48674,575
47,2021-07-22,49556,48694,575
47,2021-07-23,49608,48719,577
47,2021-07-24,49656,48738,578
47,2021-07-25,49683,48769,578
47,2021-07-26,49727,48792,578
47,2021-07-27,49765,48825,578
47,2021-07-28,49830,48876,578
47,2021-07-29,49882,48892,578
47,2021-07-30,49940,48914,578
47,2021-07-31,50024,48967,578
47,2021-08-01,50067,48993,578
47,2021-08-02,50096,49044,578
47,2021-08-03,50120,49093,578
47,2021-08-04,50181,49119,579
47,2021-08-05,50251,49167,581
47,2021-08-06,50338,49207,582
47,2021-08-07,50477,49267,582
47,2021-08-08,50558,49320,582
47,2021-08-09,50614,49382,582
47,2021-08-10,50679,49461,584
47,2021-08-11,50771,49505,584
47,2021-08-12,50909,49533,586
47,2021-08-13,51034,49555,586
47,2021-08-14,51162,49618,586
47,2021-08-15,51305,49676,586
47,2021-08-16,51392,49766,586
47,2021-08-17,51500,49896,586
47,2021-08-18,51631,49978,586
47,2021-08-19,51821,50032,586
47,2021-08-20,52065,50098,586
47,2021-08-21,52252,50188,586
47,2021-08-22,52472,50330,586
47,2021-08-23,52490,50330,586
47,2021-08-24,52629,50583,592
47,2021-08-25,52845,50725,592
47,2021-08-26,53004,50808,594
47,2021-08-27,53262,50913,596
47,2021-08-28,53617,51033,597
47,2021-08-29,53875,51212,598
47,2021-08-30,54076,51407,601
47,2021-08-31,54367,51560,603
47,2021-09-01,54688,51709,607
47,2021-09-02,54953,51879,608
47,2021-09-03,55396,52031,610
47,2021-09-04,55750,52246,610
47,2021-09-05,56139,52409,611
47,2021-09-06,56533,52669,612
47,2021-09-07,56838,53041,613
47,2021-09-08,57235,53297,615
47,2021-09-09,57520,53489,616
47,2021-09-10,57952,53762,617
47,2021-09-11,58293,54087,618
47,2021-09-12,58715,54350,621
47,2021-09-13,59164,54764,625
47,2021-09-14,59672,55117,627
47,2021-09-15,60149,55504,629
47,2021-09-16,60589,55895,630
47,2021-09-17,61065,56194,637
47,2021-09-18,61558,56591,638
47,2021-09-19,62101,56876,639
47,2021-09-20,62617,57307,641
47,2021-09-21,62989,57643,646
47,2021-09-22,63415,58058,651
47,2021-09-23,63875,58502,658
47,2021-09-24,64402,59005,663
47,2021-09-25,64949,59531,667
47,2021-09-26,65501,59967,670
47,2021-09-27,65894,60437,672
47,2021-09-28,66343,60927,682
47,2021-09-29,66737,61467,685
47,2021-09-30,67339,61975,695
47,2021-10-01,67810,62340,700
47,2021-10-02,68290,62758,708
47,2021-10-03,68644,63215,711
47,2021-10-04,69089,63738,716
47,2021-10-05,69331,64220,726
47,2021-10-06,69807,64763,733
47,2021-10-07,70457,65156,737
47,2021-10-08,71034,65601,741
47,2021-10-09,71526,65982,746
47,2021-10-10,72033,66583,747
47,2021-10-11,72458,67049,751
47,2021-10-12,72730,67527,753
47,2021-10-13,73035,67870,764
47,2021-10-14,73350,68287,769
47,2021-10-15,73662,68525,773
47,2021-10-16,74074,69001,776
47,2021-10-17,74394,69646,781
47,2021-10-18,74669,70218,785
47,2021-10-19,74939,70713,793
47,2021-10-20,75185,71213,798
47,2021-10-21,75540,71636,800
47,2021-10-22,75842,71895,812
47,2021-10-23,76074,72217,817
47,2021-10-24,76311,72531,817
47,2021-10-25,76481,72842,817
47,2021-10-26,76607,73242,827
47,2021-10-27,76830,73558,832
47,2021-10-28,77067,73826,843
47,2021-10-29,77305,74095,846
47,2021-10-30,77494,74337,850
47,2021-10-31,77664,74691,851
47,2021-11-01,77793,74989,854
47,2021-11-02,77902,75214,859
47,2021-11-03,78074,75448,861
47,2021-11-04,78262,75618,861
47,2021-11-05,78403,75744,863
47,2021-11-06,78567,75956,866
47,2021-11-07,78724,76187,872
47,2021-11-08,78824,76424,873
47,2021-11-09,78909,76612,874
47,2021-11-10,79030,76778,878
47,2021-11-11,79212,76898,886
47,2021-11-12,79334,77000,891
47,2021-11-13,79387,77170,893
47,2021-11-14,79497,77358,894
47,2021-11-15,79525,77497,896
47,2021-11-16,79610,77601,897
47,2021-11-17,79783,77778,901
47,2021-11-18,79936,77932,905
47,2021-11-19,80025,78015,908
47,2021-11-20,80278,78201,910
47,2021-11-21,80340,78382,911
47,2021-11-22,80413,78503,912
47,2021-11-23,80481,78553,914
47,2021-11-24,80571,78663,914
47,2021-11-25,80667,78759,915
47,2021-11-26,80775,78842,916
47,2021-11-27,80848,78987,921
47,2021-11-28,80901,79078,925
47,2021-11-29,80950,79166,926
47,2021-11-30,80992,79351,926
47,2021-12-01,81074,79412,927
47,2021-12-02,81145,79484,928
47,2021-12-03,81225,79552,929
47,2021-12-04,81293,79642,929
47,2021-12-05,81362,79738,929
47,2021-12-06,81410,79845,931
47,2021-12-07,81462,79915,934
47,2021-12-08,81510,79965,936
47,2021-12-09,81572,80014,936
47,2021-12-10,81646,80056,937
47,2021-12-11,81780,80193,937
47,2021-12-12,81817,80268,937
47,2021-12-13,81852,80347,937
47,2021-12-14,81899,80413,941
47,2021-12-15,81960,80482,941
47,2021-12-16,82015,80530,941
47,2021-12-17,82069,80579,942
47,2021-12-18,82130,80627,942
47,2021-12-19,82208,80690,942
47,2021-12-20,82267,80760,942
47,2021-12-21,82334,80835,943
47,2021-12-22,82442,80871,944
47,2021-12-23,82640,80906,945
47,2021-12-24,82845,80906,945
47,2021-12-25,83086,80906,945
47,2021-12-26,83237,80906,945
47,2021-12-27,83373,80906,945
47,2021-12-28,83558,81183,947
47,2021-12-29,83855,81259,951
47,2021-12-30,84446,81315,955
47,2021-12-31,85188,81389,955
47,2022-01-01,85188,81389,955
47,2022-01-02,85188,81389,955
47,2022-01-03,85188,81389,955
47,2022-01-04,87167,82145,960
47,2022-01-05,87708,82302,960
47,2022-01-06,88638,82442,961
47,2022-01-07,89821,82606,961
47,2022-01-08,90765,82907,961
47,2022-01-09,91860,83481,961
47,2022-01-10,92940,84229,961
47,2022-01-11,94079,84890,961
47,2022-01-12,95174,85507,961
47,2022-01-13,96115,85912,961
47,2022-01-14,97545,86259,961
47,2022-01-15,98699,86815,961
47,2022-01-16,100173,87747,961
47,2022-01-17,101537,88934,961
47,2022-01-18,102641,89899,961
47,2022-01-19,103900,91046,961
47,2022-01-20,105070,92138,961
47,2022-01-21,106328,93160,969
47,2022-01-22,107842,94253,972
47,2022-01-23,109484,95222,972
47,2022-01-24,110398,96671,975
47,2022-01-25,111447,97818,977
47,2022-01-26,112693,99262,983
47,2022-01-27,113993,100622,985
47,2022-01-28,115405,101733,987
47,2022-01-29,116511,102969,989
47,2022-01-30,117858,104148,990
47,2022-01-31,118606,105406,992
47,2022-02-01,119272,106909,993
47,2022-02-02,119894,108543,997
47,2022-02-03,120743,109473,1001
47,2022-02-04,121516,110530,1005
47,2022-02-05,122525,111734,1006
47,2022-02-06,123258,113023,1012
47,2022-02-07,123258,113023,1012
47,2022-02-08,123258,,1012
47,2022-02-09,123258,,1012
47,2022-02-10,123258,,1012
47,2022-02-11,123258,,1012
47,2022-02-12,125780,,1054
47,2022-02-13,125780,,1054
47,2022-02-14,125780,,1054
47,2022-02-15,125780,,1054
47,2022-02-16,125780,,1054
47,2022-02-17,125780,,1054
47,2022-02-18,125780,,1054
47,2022-02-19,127187,,1091
47,2022-02-20,127187,,1091
47,2022-02-21,127187,,1091
47,2022-02-22,127187,,1091
47,2022-02-23,127187,,1091
47,2022-02-24,127187,,1091
47,2022-02-25,127187,,1091
47,2022-02-26,128288,,1135
47,2022-02-27,128288,,1135
47,2022-02-28,128288,,1135
47,2022-03-01,128288,,1135
47,2022-03-02,128288,,1135
47,2022-03-03,128288,,1135
47,2022-03-04,128288,,1135
47,2022-03-05,129301,,1148
47,2022-03-06,129301,,1148
47,2022-03-07,129301,,1148
47,2022-03-08,129301,,1148
47,2022-03-09,129301,,1148
47,2022-03-10,129301,,1148
47,2022-03-11,129301,,1148
47,2022-03-12,130133,,1176
47,2022-03-13,130133,,1176
47,2022-03-14,130133,,1176
47,2022-03-15,130133,,1176
47,2022-03-16,130133,,1176
47,2022-03-17,130133,,1176
47,2022-03-18,130133,,1176
47,2022-03-19,131028,,1209
47,2022-03-20,131028,,1209
47,2022-03-21,131028,,1209
47,2022-03-22,131028,,1209
47,2022-03-23,131028,,1209
47,2022-03-24,131028,,1209
47,2022-03-25,131028,,1209
47,2022-03-26,132224,,1229
47,2022-03-27,132224,,1229
47,2022-03-28,132224,,1229
47,2022-03-29,132224,,1229
47,2022-03-30,132224,,1229
47,2022-03-31,132224,,1229
47,2022-04-01,132224,,1229
47,2022-04-02,133256,,1253
47,2022-04-03,133256,,1253
47,2022-04-04,133256,,1253
47,2022-04-05,133256,,1253
47,2022-04-06,133256,,1253
47,2022-04-07,133256,,1253
47,2022-04-08,133256,,1253
47,2022-04-09,134307,,1273
47,2022-04-10,134307,,1273
47,2022-04-11,134307,,1273
47,2022-04-12,134307,,1273
47,2022-04-13,134307,,1273
47,2022-04-14,134307,,1273
47,2022-04-15,134307,,1273
47,2022-04-16,135197,,1295
47,2022-04-17,135197,,1295
47,2022-04-18,135197,,1295
47,2022-04-19,135197,,1295
47,2022-04-20,135197,,1295
47,2022-04-21,135197,,1295
47,2022-04-22,135197,,1295
47,2022-04-23,136026,,1309
47,2022-04-24,136026,,1309
47,2022-04-25,136026,,1309
47,2022-04-26,136026,,1309
47,2022-04-27,136026,,1309
47,2022-04-28,136026,,1309
47,2022-04-29,136026,,1309
47,2022-04-30,136792,,1323
47,2022-05-01,136792,,1323
47,2022-05-02,136792,,1323
47,2022-05-03,136792,,1323
47,2022-05-04,136792,,1323
47,2022-05-05,136792,,1323
47,2022-05-06,136792,,1323
47,2022-05-07,137502,,1342
47,2022-05-08,137502,,1342
47,2022-05-09,137502,,1342
47,2022-05-10,137502,,1342
47,2022-05-11,137502,,1342
47,2022-05-12,137502,,1342
47,2022-05-13,137502,,1342
47,2022-05-14,137967,,1364
47,2022-05-15,137967,,1364
47,2022-05-16,137967,,1364
47,2022-05-17,137967,,1364
47,2022-05-18,137967,,1364
47,2022-05-19,137967,,1364
47,2022-05-20,137967,,1364
47,2022-05-21,138343,,1376
47,2022-05-22,138343,,1376
47,2022-05-23,138343,,1376
47,2022-05-24,138343,,1376
47,2022-05-25,138343,,1376
47,2022-05-26,138343,,1376
47,2022-05-27,138343,,1376
47,2022-05-28,138707,,1385
47,2022-05-29,138707,,1385
47,2022-05-30,138707,,1385
47,2022-05-31,138707,,1385
47,2022-06-01,138707,,1385
47,2022-06-02,138707,,1385
47,2022-06-03,138707,,1385
47,2022-06-04,138992,,1395
47,2022-06-05,138992,,1395
47,2022-06-06,138992,,1395
47,2022-06-07,138992,,1395
47,2022-06-08,138992,,1395
47,2022-06-09,,,
47,2022-06-10,,,
48,2020-03-08,1,,0
48,2020-03-09,7,,0
48,2020-03-11,14,,0
48,2020-03-12,19,,0
48,2020-03-13,23,,0
48,2020-03-14,29,,0
48,2020-03-15,39,,0
48,2020-03-16,56,,0
48,2020-03-17,74,,0
48,2020-03-18,97,,0
48,2020-03-19,146,,1
48,2020-03-20,195,,1
48,2020-03-21,226,,1
48,2020-03-22,259,,1
48,2020-03-23,301,,1
48,2020-03-24,358,,2
48,2020-03-25,419,,2
48,2020-03-26,486,27,2
48,2020-03-27,542,27,2
48,2020-03-28,542,53,2
48,2020-03-29,621,73,2
48,2020-03-30,690,94,8
48,2020-03-31,754,120,9
48,2020-04-01,754,142,9
48,2020-04-02,968,174,13
48,2020-04-03,1075,,18
48,2020-04-04,1075,,18
48,2020-04-05,1250,240,23
48,2020-04-06,1348,361,24
48,2020-04-07,1373,,26
48,2020-04-08,1423,,29
48,2020-04-09,1451,,32
48,2020-04-10,1500,,39
48,2020-04-11,1569,,40
48,2020-04-12,1651,,44
48,2020-04-13,1732,,46
48,2020-04-14,1870,,48
48,2020-04-15,1996,,48
48,2020-04-16,2158,,50
48,2020-04-17,2397,,50
48,2020-04-18,2562,1162,51
48,2020-04-19,2562,1162,51
48,2020-04-20,2908,1230,59
48,2020-04-21,3095,1273,61
48,2020-04-22,3401,1310,66
48,2020-04-23,3720,1357,67
48,2020-04-24,4017,1397,72
48,2020-04-25,4233,1471,73
48,2020-04-26,4480,1549,73
48,2020-04-27,4696,1664,75
48,2020-04-28,4850,1800,80
48,2020-04-29,5165,1953,87
48,2020-04-30,5355,2161,89
48,2020-05-01,5573,2359,92
48,2020-05-02,5670,2534,94
48,2020-05-03,5766,2713,95
48,2020-05-04,5836,2942,104
48,2020-05-05,5893,3219,106
48,2020-05-06,5963,3552,112
48,2020-05-07,6017,3809,114
48,2020-05-08,6098,4020,115
48,2020-05-09,6157,4204,116
48,2020-05-10,6253,4389,117
48,2020-05-11,6300,4659,117
48,2020-05-12,6345,4866,118
48,2020-05-13,6407,5076,120
48,2020-05-14,6457,5205,121
48,2020-05-15,6515,5317,125
48,2020-05-16,6587,5377,126
48,2020-05-17,6644,5453,127
48,2020-05-18,6683,5519,128
48,2020-05-19,6716,5584,128
48,2020-05-20,6716,5584,128
48,2020-05-21,6768,5710,132
48,2020-05-22,6800,5801,134
48,2020-05-23,6818,5869,135
48,2020-05-24,6860,5924,135
48,2020-05-25,6879,5979,138
48,2020-05-26,6901,6048,139
48,2020-05-27,6926,6106,141
48,2020-05-28,6955,6160,143
48,2020-05-29,6979,6220,143
48,2020-05-30,6992,6245,143
48,2020-05-31,7010,6283,143
48,2020-06-01,7044,6501,143
48,2020-06-02,7057,6537,143
48,2020-06-03,7076,6587,145
48,2020-06-04,7091,6611,146
48,2020-06-05,7098,6624,146
48,2020-06-06,7138,6656,146
48,2020-06-07,7138,6656,146
48,2020-06-08,11067,6698,149
48,2020-06-09,7229,6722,149
48,2020-06-10,7276,6754,149
48,2020-06-11,7316,6788,149
48,2020-06-12,7346,6811,149
48,2020-06-13,7383,6830,150
48,2020-06-14,7433,6861,150
48,2020-06-15,7453,6862,151
48,2020-06-16,7482,6882,151
48,2020-06-17,7530,6893,151
48,2020-06-18,7579,6938,152
48,2020-06-19,7625,6961,152
48,2020-06-20,7673,6996,152
48,2020-06-21,7704,7018,152
48,2020-06-22,7736,7041,153
48,2020-06-23,7781,7096,153
48,2020-06-24,7825,7134,153
48,2020-06-25,7851,7191,154
48,2020-06-26,7888,7225,154
48,2020-06-27,7957,7283,154
48,2020-06-28,7996,7322,154
48,2020-06-29,8067,7354,154
48,2020-06-30,8108,7407,154
48,2020-07-01,8108,7407,154
48,2020-07-02,8202,7505,155
48,2020-07-03,8259,7532,155
48,2020-07-04,8259,7532,155
48,2020-07-05,8259,7532,155
48,2020-07-06,8389,7627,155
48,2020-07-07,8436,7659,157
48,2020-07-08,8482,7716,158
48,2020-07-09,8519,7774,160
48,2020-07-10,8596,7844,160
48,2020-07-11,8596,7844,160
48,2020-07-12,8596,7844,160
48,2020-07-13,8826,7989,161
48,2020-07-14,8912,8048,163
48,2020-07-15,8994,8127,163
48,2020-07-16,9114,8142,165
48,2020-07-17,9219,8193,167
48,2020-07-18,9219,8193,167
48,2020-07-19,9219,8193,167
48,2020-07-20,9587,8308,170
48,2020-07-21,9728,8363,172
48,2020-07-22,9861,8436,174
48,2020-07-23,9975,8506,176
48,2020-07-24,10086,8567,178
48,2020-07-25,10086,8567,178
48,2020-07-26,10086,8567,178
48,2020-07-27,10390,8774,186
48,2020-07-28,10470,8886,187
48,2020-07-29,10603,8983,190
48,2020-07-30,10716,9113,195
48,2020-07-31,10843,9261,196
48,2020-08-01,10843,9261,196
48,2020-08-02,10843,9261,196
48,2020-08-03,10843,9261,196
48,2020-08-04,11146,9754,201
48,2020-08-05,11240,9891,203
48,2020-08-06,11296,9984,205
48,2020-08-07,11430,10097,208
48,2020-08-08,11430,10097,208
48,2020-08-09,11430,10097,208
48,2020-08-10,11687,10384,213
48,2020-08-11,11772,10552,216
48,2020-08-12,11893,10632,217
48,2020-08-13,11969,10713,220
48,2020-08-14,12053,10796,221
48,2020-08-15,12053,10796,221
48,2020-08-16,12053,10796,221
48,2020-08-17,12412,11056,224
48,2020-08-18,12419,11025,225
48,2020-08-19,12501,11167,227
48,2020-08-20,12604,11292,228
48,2020-08-21,12748,11374,230
48,2020-08-22,12748,11374,230
48,2020-08-23,12748,11374,230
48,2020-08-24,13006,11600,234
48,2020-08-25,13083,11714,235
48,2020-08-26,13210,11799,235
48,2020-08-27,13318,11923,237
48,2020-08-28,13476,12054,237
48,2020-08-29,13476,12054,237
48,2020-08-30,13476,12054,237
48,2020-08-31,13902,12293,239
48,2020-09-01,14066,12427,241
48,2020-09-02,14180,12535,242
48,2020-09-03,14310,12653,242
48,2020-09-04,14474,12799,242
48,2020-09-05,14474,12799,242
48,2020-09-06,14474,12799,242
48,2020-09-07,14474,12799,242
48,2020-09-08,15093,13154,247
48,2020-09-09,15191,13358,248
48,2020-09-10,15304,13557,253
48,2020-09-11,15415,13718,253
48,2020-09-12,15415,13718,253
48,2020-09-13,15415,13718,253
48,2020-09-14,15833,14041,254
48,2020-09-15,15957,14212,254
48,2020-09-16,16128,14379,254
48,2020-09-17,16274,14573,254
48,2020-09-18,16381,14702,255
48,2020-09-19,16381,14702,255
48,2020-09-20,16381,14702,255
48,2020-09-21,16739,15024,256
48,2020-09-22,16889,15066,258
48,2020-09-23,17032,15252,260
48,2020-09-24,17190,15467,261
48,2020-09-25,17343,15585,261
48,2020-09-26,17343,15585,261
48,2020-09-27,17343,15585,261
48,2020-09-28,17749,15935,265
48,2020-09-29,17909,16072,266
48,2020-09-30,18062,16213,267
48,2020-10-01,18235,16370,269
48,2020-10-02,18357,16527,272
48,2020-10-03,18357,16527,272
48,2020-10-04,18357,16527,272
48,2020-10-05,18935,16872,280
48,2020-10-06,19211,17030,281
48,2020-10-07,19354,17163,281
48,2020-10-08,19718,17338,281
48,2020-10-09,19995,17488,282
48,2020-10-10,19995,17488,282
48,2020-10-11,19995,17488,282
48,2020-10-12,19995,17488,282
48,2020-10-13,20956,18055,286
48,2020-10-14,21199,18223,287
48,2020-10-15,21443,18417,288
48,2020-10-16,21775,18651,288
48,2020-10-17,21775,18651,288
48,2020-10-18,21775,18651,288
48,2020-10-19,22673,19243,292
48,2020-10-20,22996,19500,293
48,2020-10-21,23402,19734,296
48,2020-10-22,23829,20014,296
48,2020-10-23,24261,20310,300
48,2020-10-24,24261,20310,300
48,2020-10-25,24261,20310,300
48,2020-10-26,25733,20949,307
48,2020-10-27,26155,21108,309
48,2020-10-28,26565,21459,313
48,2020-10-29,27042,21803,318
48,2020-10-30,27664,22169,323
48,2020-10-31,28245,22169,323
48,2020-11-01,28770,22169,323
48,2020-11-02,29362,22169,323
48,2020-11-03,29932,23484,338
48,2020-11-04,30447,23874,343
48,2020-11-05,31249,23874,343
48,2020-11-06,31858,24684,352
48,2020-11-07,32777,24684,357
48,2020-11-08,33504,24684,363
48,2020-11-09,34160,25826,369
48,2020-11-10,34873,26407,376
48,2020-11-11,35545,26407,383
48,2020-11-12,36405,27707,393
48,2020-11-13,37312,28321,398
48,2020-11-14,38338,28321,401
48,2020-11-15,39329,28321,407
48,2020-11-16,40189,29731,427
48,2020-11-17,40962,30462,432
48,2020-11-18,41692,31192,443
48,2020-11-19,42797,31964,451
48,2020-11-20,43952,32835,462
48,2020-11-21,45288,33543,471
48,2020-11-22,46872,34206,471
48,2020-11-23,48421,34779,476
48,2020-11-24,49536,35695,492
48,2020-11-25,50801,36582,500
48,2020-11-26,51878,37316,510
48,2020-11-27,53105,38369,519
48,2020-11-28,54836,39381,524
48,2020-11-29,56444,40219,533
48,2020-11-30,58177,41182,541
48,2020-12-01,59484,42305,551
48,2020-12-02,61169,43464,561
48,2020-12-03,63023,44705,575
48,2020-12-04,64851,46018,590
48,2020-12-05,66730,47328,596
48,2020-12-06,68566,48467,615
48,2020-12-07,70301,49603,631
48,2020-12-08,72028,51000,640
48,2020-12-09,73488,52636,653
48,2020-12-10,75054,54225,666
48,2020-12-11,76792,55947,684
48,2020-12-12,78382,57613,697
48,2020-12-13,80099,58818,719
48,2020-12-14,81986,60130,733
48,2020-12-15,83327,61934,744
48,2020-12-16,84597,63668,760
48,2020-12-17,86168,65513,790
48,2020-12-18,87581,67159,815
48,2020-12-19,88933,68832,841
48,2020-12-20,90219,70167,851
48,2020-12-21,91459,71434,860
48,2020-12-22,92480,73298,871
48,2020-12-23,93781,75070,890
48,2020-12-24,94788,75070,920
48,2020-12-25,95979,75070,938
48,2020-12-26,96893,75070,955
48,2020-12-27,97352,75070,982
48,2020-12-28,98269,81780,1002
48,2020-12-29,99141,83328,1028
48,2020-12-30,100428,84827,1046
48,2020-12-31,101654,84827,1046
48,2021-01-01,103015,84827,1046
48,2021-01-02,103948,84827,1046
48,2021-01-03,104407,84827,1046
48,2021-01-04,105535,90554,1142
48,2021-01-05,106378,91799,1168
48,2021-01-06,107501,92858,1193
48,2021-01-07,108469,93954,1217
48,2021-01-08,109652,94783,1241
48,2021-01-09,110641,94932,1272
48,2021-01-10,111452,96052,1284
48,2021-01-11,112091,96867,1307
48,2021-01-12,112743,98178,1345
48,2021-01-13,113618,99412,1368
48,2021-01-14,114585,100762,1389
48,2021-01-15,115370,101779,1402
48,2021-01-16,116087,101957,1417
48,2021-01-17,116837,103167,1436
48,2021-01-18,117311,103941,1447
48,2021-01-19,117767,105208,1463
48,2021-01-20,118436,106387,1484
48,2021-01-21,119114,107358,1500
48,2021-01-22,119757,108258,1512
48,2021-01-23,120330,109078,1525
48,2021-01-24,120793,109733,1549
48,2021-01-25,121535,110622,1574
48,2021-01-26,121901,111662,1587
48,2021-01-27,122360,112558,1599
48,2021-01-28,122821,113174,1606
48,2021-01-29,123364,113939,1620
48,2021-01-30,123747,114586,1631
48,2021-01-31,124208,115064,1639
48,2021-02-01,124563,115527,1649
48,2021-02-02,124831,116259,1660
48,2021-02-03,125090,116820,1671
48,2021-02-04,125672,117400,1684
48,2021-02-05,126068,117968,1693
48,2021-02-06,126416,118445,1705
48,2021-02-07,126767,118816,1709
48,2021-02-08,127036,119130,1710
48,2021-02-09,127231,119678,1722
48,2021-02-10,127570,120136,1728
48,2021-02-11,127921,120676,1744
48,2021-02-12,128235,121068,1760
48,2021-02-13,128540,121494,1775
48,2021-02-14,128824,121829,1780
48,2021-02-15,129075,122071,1782
48,2021-02-16,129338,122554,1791
48,2021-02-17,129615,122960,1798
48,2021-02-18,130030,123338,1805
48,2021-02-19,130355,123703,1812
48,2021-02-20,130735,124114,1818
48,2021-02-21,131063,124478,1827
48,2021-02-22,131336,124818,1843
48,2021-02-23,131603,125234,1853
48,2021-02-24,132033,125622,1866
48,2021-02-25,132432,126074,1874
48,2021-02-26,132788,126406,1877
48,2021-02-27,133203,126774,1883
48,2021-02-28,133504,127034,1886
48,2021-03-01,133795,127233,1888
48,2021-03-02,134052,127531,1890
48,2021-03-03,134454,127903,1902
48,2021-03-04,134785,128261,1911
48,2021-03-05,135196,128644,1913
48,2021-03-06,135537,128974,1916
48,2021-03-07,135841,128974,1918
48,2021-03-08,136119,129566,1920
48,2021-03-09,136374,129978,1926
48,2021-03-10,136773,130382,1928
48,2021-03-11,137137,130716,1933
48,2021-03-12,137562,131081,1935
48,2021-03-13,138036,131502,1940
48,2021-03-14,138424,131781,1946
48,2021-03-15,138788,132028,1949
48,2021-03-16,139143,132415,1952
48,2021-03-17,139622,132748,1956
48,2021-03-18,140127,133086,1957
48,2021-03-19,140823,133437,1957
48,2021-03-20,141379,133800,1961
48,2021-03-21,141934,134000,1963
48,2021-03-22,142390,134246,1968
48,2021-03-23,142855,134653,1971
48,2021-03-24,143547,135040,1973
48,2021-03-25,144311,135500,1976
48,2021-03-26,145028,135972,1979
48,2021-03-27,145696,136350,1980
48,2021-03-28,146340,136659,1983
48,2021-03-29,146885,136980,1983
48,2021-03-30,147461,137499,1987
48,2021-03-31,148332,137992,1990
48,2021-04-01,149207,138560,1994
48,2021-04-02,150288,138560,1994
48,2021-04-03,151359,138560,1994
48,2021-04-04,152307,138560,1994
48,2021-04-05,153194,140614,1998
48,2021-04-06,154125,141315,2001
48,2021-04-07,155476,142010,2002
48,2021-04-08,156905,142713,2005
48,2021-04-09,158426,143360,2007
48,2021-04-10,159719,144020,2012
48,2021-04-11,160902,144596,2013
48,2021-04-12,162038,145171,2018
48,2021-04-13,163119,146011,2021
48,2021-04-14,164531,146933,2029
48,2021-04-15,166177,147920,2034
48,2021-04-16,167793,149000,2034
48,2021-04-17,169279,149935,2037
48,2021-04-18,170795,150820,2040
48,2021-04-19,172186,151719,2043
48,2021-04-20,173531,153002,2049
48,2021-04-21,175230,153002,2052
48,2021-04-22,177087,155851,2054
48,2021-04-23,178777,157272,2059
48,2021-04-24,180369,158603,2064
48,2021-04-25,181806,159603,2067
48,2021-04-26,183301,160617,2067
48,2021-04-27,184840,162052,2067
48,2021-04-28,186679,163668,2073
48,2021-04-29,188727,165267,2075
48,2021-04-30,190734,166824,2082
48,2021-05-01,193167,168580,2083
48,2021-05-02,194898,169892,2086
48,2021-05-03,196910,171212,2090
48,2021-05-04,198653,172931,2099
48,2021-05-05,200924,174666,2102
48,2021-05-06,203135,176536,2102
48,2021-05-07,205115,178149,2106
48,2021-05-08,207157,179894,2108
48,2021-05-09,208790,181483,2110
48,2021-05-10,210387,182832,2117
48,2021-05-11,211836,184719,2119
48,2021-05-12,213635,186550,2123
48,2021-05-13,215193,188475,2132
48,2021-05-14,216626,190616,2137
48,2021-05-15,217821,192688,2140
48,2021-05-16,218961,194538,2143
48,2021-05-17,219682,196246,2148
48,2021-05-18,220559,198394,2152
48,2021-05-19,221467,200496,2158
48,2021-05-20,222279,202442,2162
48,2021-05-21,223011,204270,2164
48,2021-05-22,223632,205960,2170
48,2021-05-23,224195,207486,2176
48,2021-05-24,224647,208856,2183
48,2021-05-25,225034,210764,2192
48,2021-05-26,225424,212273,2198
48,2021-05-27,225937,213721,2199
48,2021-05-28,226449,214966,2206
48,2021-05-29,226855,216167,2214
48,2021-05-30,227246,216954,2219
48,2021-05-31,227509,217636,2227
48,2021-06-01,227718,218719,2228
48,2021-06-02,228128,219592,2231
48,2021-06-03,228424,220357,2236
48,2021-06-04,228668,221010,2243
48,2021-06-05,228961,221644,2246
48,2021-06-06,229192,222062,2246
48,2021-06-07,229319,222364,2248
48,2021-06-08,229458,222776,2251
48,2021-06-09,229771,223311,2256
48,2021-06-10,229949,223877,2262
